"abilities","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fighting","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","attack","base_egg_steps","base_happiness","base_total","capture_rate","classfication","defense","experience_growth","height_m","hp","japanese_name","name","percentage_male","pokedex_number","sp_attack","sp_defense","speed","type1","type2","weight_kg","generation","is_legendary","sprite","icon"
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,30,5120,70,275,"190","Candle Pokémon",55,1059860,0.3,50,"Hitomoshiヒトモシ","Litwick",50,607,65,55,20,"ghost","fire",3.1,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/607.png","url(http://cdn.bulbagarden.net/upload/7/7c/607MS.png)"
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,40,5120,70,370,"90","Lamp Pokémon",60,1059860,0.6,60,"Lamplerランプラー","Lampent",50,608,95,60,55,"ghost","fire",13,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/608.png","url(http://cdn.bulbagarden.net/upload/0/04/608MS.png)"
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,55,5120,70,520,"45","Luring Pokémon",90,1059860,1,60,"Chandelaシャンデラ","Chandelure",50,609,145,90,80,"ghost","fire",34.3,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/609.png","url(http://cdn.bulbagarden.net/upload/3/39/609MS.png)"
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,87,10240,35,320,"75","Tusk Pokémon",60,1250000,0.6,46,"Kibagoキバゴ","Axew",50,610,30,40,57,"dragon",NA,18,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/610.png","url(http://cdn.bulbagarden.net/upload/0/0c/610MS.png)"
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,117,10240,35,410,"60","Axe Jaw Pokémon",70,1250000,1,66,"Onondoオノンド","Fraxure",50,611,40,50,67,"dragon",NA,36,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/611.png","url(http://cdn.bulbagarden.net/upload/1/1d/611MS.png)"
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,147,10240,35,540,"45","Axe Jaw Pokémon",90,1250000,1.8,76,"Ononokusオノノクス","Haxorus",50,612,60,70,97,"dragon",NA,105.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/612.png","url(http://cdn.bulbagarden.net/upload/5/5d/612MS.png)"
"['Snow Cloak', 'Slush Rush', 'Rattled']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,70,5120,70,305,"120","Chill Pokémon",40,1000000,0.5,55,"Kumasyunクマシュン","Cubchoo",50,613,60,40,40,"ice",NA,8.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/613.png","url(http://cdn.bulbagarden.net/upload/f/fe/613MS.png)"
"['Snow Cloak', 'Slush Rush', 'Swift Swim']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,130,5120,70,505,"60","Freezing Pokémon",80,1000000,2.6,95,"Tunbearツンベアー","Beartic",50,614,70,80,50,"ice",NA,260,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/614.png","url(http://cdn.bulbagarden.net/upload/f/f9/614MS.png)"
"['Levitate']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,6400,70,515,"25","Crystallizing Pokémon",50,1000000,1.1,80,"Freegeoフリージオ","Cryogonal",NA,615,95,135,105,"ice",NA,148,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/615.png","url(http://cdn.bulbagarden.net/upload/d/d9/615MS.png)"
"['Hydration', 'Shell Armor', 'Overcoat']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,40,3840,70,305,"200","Snail Pokémon",85,1000000,0.4,50,"Chobomakiチョボマキ","Shelmet",50,616,40,65,25,"bug",NA,7.7,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/616.png","url(http://cdn.bulbagarden.net/upload/d/da/616MS.png)"
"['Hydration', 'Sticky Hold', 'Unburden']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,70,3840,70,495,"75","Shell Out Pokémon",40,1000000,0.8,80,"Agilderアギルダー","Accelgor",50,617,100,60,145,"bug",NA,25.3,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/617.png","url(http://cdn.bulbagarden.net/upload/3/33/617MS.png)"
"['Static', 'Limber', 'Sand Veil']",1,1,1,0,1,1,1,0.5,1,2,2,2,1,0.5,1,0.5,0.5,2,66,5120,70,471,"75","Trap Pokémon",84,1000000,0.7,109,"Maggyoマッギョ","Stunfisk",50,618,81,99,32,"ground","electric",11,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/618.png","url(http://cdn.bulbagarden.net/upload/3/31/618MS.png)"
"['Inner Focus', 'Regenerator', 'Reckless']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,85,6400,70,350,"180","Martial Arts Pokémon",50,1059860,0.9,45,"Kojofuコジョフー","Mienfoo",50,619,55,50,65,"fighting",NA,20,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/619.png","url(http://cdn.bulbagarden.net/upload/a/a9/619MS.png)"
"['Inner Focus', 'Regenerator', 'Reckless']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,125,6400,70,510,"45","Martial Arts Pokémon",60,1059860,1.4,65,"Kojondoコジョンド","Mienshao",50,620,95,60,105,"fighting",NA,35.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/620.png","url(http://cdn.bulbagarden.net/upload/e/e4/620MS.png)"
"['Rough Skin', 'Sheer Force', 'Mold Breaker']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,120,7680,70,485,"45","Cave Pokémon",90,1000000,1.6,77,"Crimganクリムガン","Druddigon",50,621,60,90,48,"dragon",NA,139,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/621.png","url(http://cdn.bulbagarden.net/upload/5/53/621MS.png)"
"['Iron Fist', 'Klutz', 'No Guard']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,74,6400,70,303,"190","Automaton Pokémon",50,1000000,1,59,"Gobitゴビット","Golett",NA,622,35,50,35,"ground","ghost",92,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/622.png","url(http://cdn.bulbagarden.net/upload/3/3b/622MS.png)"
"['Iron Fist', 'Klutz', 'No Guard']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,124,6400,70,483,"90","Automaton Pokémon",80,1000000,2.8,89,"Goloogゴルーグ","Golurk",NA,623,55,80,55,"ground","ghost",330,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/623.png","url(http://cdn.bulbagarden.net/upload/8/85/623MS.png)"
"['Defiant', 'Inner Focus', 'Pressure']",1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,85,5120,35,340,"120","Sharp Blade Pokémon",70,1000000,0.5,45,"Komatanaコマタナ","Pawniard",50,624,40,40,60,"dark","steel",10.2,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/624.png","url(http://cdn.bulbagarden.net/upload/5/59/624MS.png)"
"['Defiant', 'Inner Focus', 'Pressure']",1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,125,5120,35,490,"45","Sword Blade Pokémon",100,1000000,1.6,65,"Kirikizanキリキザン","Bisharp",50,625,60,70,70,"dark","steel",70,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/625.png","url(http://cdn.bulbagarden.net/upload/3/3e/625MS.png)"
"['Reckless', 'Sap Sipper', 'Soundproof']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,5120,70,490,"45","Bash Buffalo Pokémon",95,1000000,1.6,95,"Buffronバッフロン","Bouffalant",50,626,40,95,55,"normal",NA,94.6,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/626.png","url(http://cdn.bulbagarden.net/upload/0/01/626MS.png)"
"['Keen Eye', 'Sheer Force', 'Hustle']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,83,5120,70,350,"190","Eaglet Pokémon",50,1250000,0.5,70,"Washibonワシボン","Rufflet",100,627,37,50,60,"normal","flying",10.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/627.png","url(http://cdn.bulbagarden.net/upload/e/e5/627MS.png)"
"['Keen Eye', 'Sheer Force', 'Defiant']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,123,5120,70,510,"60","Valiant Pokémon",75,1250000,1.5,100,"Warrgleウォーグル","Braviary",100,628,57,75,80,"normal","flying",41,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/628.png","url(http://cdn.bulbagarden.net/upload/5/54/628MS.png)"
"['Big Pecks', 'Overcoat', 'Weak Armor']",1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,55,5120,35,370,"190","Diapered Pokémon",75,1250000,0.5,70,"Valchaiバルチャイ","Vullaby",0,629,45,65,60,"dark","flying",9,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/629.png","url(http://cdn.bulbagarden.net/upload/2/2f/629MS.png)"
"['Big Pecks', 'Overcoat', 'Weak Armor']",1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,65,5120,35,510,"60","Bone Vulture Pokémon",105,1250000,1.2,110,"Vulginaバルジーナ","Mandibuzz",0,630,55,95,80,"dark","flying",39.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/630.png","url(http://cdn.bulbagarden.net/upload/f/f7/630MS.png)"
"['Gluttony', 'Flash Fire', 'White Smoke']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,97,5120,70,484,"90","Anteater Pokémon",66,1000000,1.4,85,"Kuitaranクイタラン","Heatmor",50,631,105,66,65,"fire",NA,58,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/631.png","url(http://cdn.bulbagarden.net/upload/e/e2/631MS.png)"
"['Swarm', 'Hustle', 'Truant']",0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,109,5120,70,484,"90","Iron Ant Pokémon",112,1000000,0.3,58,"Aiantアイアント","Durant",50,632,48,48,109,"bug","steel",33,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/632.png","url(http://cdn.bulbagarden.net/upload/a/a4/632MS.png)"
"['Hustle']",2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,65,10240,35,300,"45","Irate Pokémon",50,1250000,0.8,52,"Monozuモノズ","Deino",50,633,45,50,38,"dark","dragon",17.3,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/633.png","url(http://cdn.bulbagarden.net/upload/3/39/633MS.png)"
"['Hustle']",2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,85,10240,35,420,"45","Hostile Pokémon",70,1250000,1.4,72,"Diheadジヘッド","Zweilous",50,634,65,70,58,"dark","dragon",50,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/634.png","url(http://cdn.bulbagarden.net/upload/6/69/634MS.png)"
"['Levitate']",2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,105,10240,35,600,"45","Brutal Pokémon",90,1250000,1.8,92,"Sazandoraサザンドラ","Hydreigon",50,635,125,90,98,"dark","dragon",160,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/635.png","url(http://cdn.bulbagarden.net/upload/8/83/635MS.png)"
"['Flame Body', 'Swarm']",0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,85,10240,70,360,"45","Torch Pokémon",55,1250000,1.1,55,"Merlarvaメラルバ","Larvesta",50,636,50,55,60,"bug","fire",28.8,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/636.png","url(http://cdn.bulbagarden.net/upload/0/09/636MS.png)"
"['Flame Body', 'Swarm']",0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,60,10240,70,550,"15","Sun Pokémon",65,1250000,1.6,85,"Ulgamothウルガモス","Volcarona",50,637,135,105,100,"bug","fire",46,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/637.png","url(http://cdn.bulbagarden.net/upload/7/78/637MS.png)"
"['Justified']",0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,90,20480,35,580,"3","Iron Will Pokémon",129,1250000,2.1,91,"Cobalonコバルオン","Cobalion",NA,638,90,72,108,"steel","fighting",250,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/638.png","url(http://cdn.bulbagarden.net/upload/3/36/638MS.png)"
"['Justified']",0.5,0.5,1,1,2,2,0.5,1,1,2,2,1,0.5,0.5,2,0.5,2,2,129,20480,35,580,"3","Cavern Pokémon",90,1250000,1.9,91,"Terrakionテラキオン","Terrakion",NA,639,72,90,108,"rock","fighting",260,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/639.png","url(http://cdn.bulbagarden.net/upload/5/5d/639MS.png)"
"['Justified']",1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,90,20480,35,580,"3","Grassland Pokémon",72,1250000,2,91,"Virizionビリジオン","Virizion",NA,640,90,129,108,"grass","fighting",200,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/640.png","url(http://cdn.bulbagarden.net/upload/6/60/640MS.png)"
"['Prankster', 'Defiant', 'Regenerator']",0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,100,30720,90,580,"3","Cyclone Pokémon",80,1250000,1.5,79,"Tornelos (keshin Forme)トルネロス","Tornadus",100,641,110,90,121,"flying",NA,63,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/641.png","url(http://cdn.bulbagarden.net/upload/1/13/641MS.png)"
"['Prankster', 'Defiant', 'Volt Absorb']",0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,105,30720,90,580,"3","Bolt Strike Pokémon",70,1250000,1.5,79,"Voltolos (keshin Forme)ボルトロス","Thundurus",100,642,145,80,101,"electric","flying",61,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/642.png","url(http://cdn.bulbagarden.net/upload/b/b4/642MS.png)"
"['Turboblaze']",0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,120,30720,0,680,"3","Vast White Pokémon",100,1250000,3.2,100,"Reshiramレシラム","Reshiram",NA,643,150,120,90,"dragon","fire",330,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/643.png","url(http://cdn.bulbagarden.net/upload/0/03/643MS.png)"
"['Teravolt']",1,1,2,0.25,2,1,0.5,0.5,1,0.5,2,2,1,1,1,1,0.5,0.5,150,30720,0,680,"3","Deep Black Pokémon",120,1250000,2.9,100,"Zekromゼクロム","Zekrom",NA,644,120,100,90,"dragon","electric",345,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/644.png","url(http://cdn.bulbagarden.net/upload/b/b2/644MS.png)"
"['Sand Force', 'Sheer Force', 'Intimidate']",0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,145,30720,90,600,"3","Abundance Pokémon",90,1250000,1.5,89,"Landlos (keshin Forme)ランドロス","Landorus",100,645,105,80,91,"ground","flying",68,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/645.png","url(http://cdn.bulbagarden.net/upload/a/a4/645MS.png)"
"['Pressure', 'Teravolt', 'Turboblaze']",1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,120,30720,0,700,"3","Boundary Pokémon",90,1250000,3,125,"Kyuremキュレム","Kyurem",NA,646,170,100,95,"dragon","ice",325,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/646.png","url(http://cdn.bulbagarden.net/upload/1/12/646MS.png)"
"['Justified']",0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,72,20480,35,580,"3","Colt Pokémon",90,1250000,1.4,91,"Keldeo (itsumo No Sugata)ケルディオ","Keldeo",NA,647,129,90,108,"water","fighting",48.5,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/647.png","url(http://cdn.bulbagarden.net/upload/7/78/647MS.png)"
"['Serene Grace']",2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,128,30720,100,600,"3","Melody Pokémon",90,1250000,0.6,100,"Meloetta (step Forme)メロエッタ","Meloetta",NA,648,77,77,128,"normal","psychic",6.5,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/648.png","url(http://cdn.bulbagarden.net/upload/1/1f/648MS.png)"
"['Download']",0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,120,30720,0,600,"3","Paleozoic Pokémon",95,1250000,1.5,71,"Genesectゲノセクト","Genesect",NA,649,120,95,99,"bug","steel",82.5,5,TRUE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/649.png","url(http://cdn.bulbagarden.net/upload/1/17/649MS.png)"
"['Overgrow', 'Bulletproof']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,61,5120,70,313,"45","Spiky Nut Pokémon",65,1059860,0.4,56,"Harimaronハリマロン","Chespin",88.1,650,48,45,38,"grass",NA,9,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/650.png","url(http://cdn.bulbagarden.net/upload/6/67/650MS.png)"
"['Overgrow', 'Bulletproof']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,78,5120,70,405,"45","Spiny Armor Pokémon",95,1059860,0.7,61,"Hariborgハリボーグ","Quilladin",88.1,651,56,58,57,"grass",NA,29,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/651.png","url(http://cdn.bulbagarden.net/upload/b/bf/651MS.png)"
"['Overgrow', 'Bulletproof']",1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,107,5120,70,530,"45","Spiny Armor Pokémon",122,1059860,1.6,88,"Brigarronブリガロン","Chesnaught",88.1,652,74,75,64,"grass","fighting",90,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/652.png","url(http://cdn.bulbagarden.net/upload/1/1c/652MS.png)"
"['Blaze', 'Magician']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,45,5120,70,307,"45","Fox Pokémon",40,1059860,0.4,40,"Fokkoフォッコ","Fennekin",88.1,653,62,60,60,"fire",NA,9.4,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/653.png","url(http://cdn.bulbagarden.net/upload/f/f9/653MS.png)"
"['Blaze', 'Magician']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,59,5120,70,409,"45","Fox Pokémon",58,1059860,1,59,"Tairenarテールナー","Braixen",88.1,654,90,70,73,"fire",NA,14.5,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/654.png","url(http://cdn.bulbagarden.net/upload/6/62/654MS.png)"
"['Blaze', 'Magician']",1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,69,5120,70,534,"45","Fox Pokémon",72,1059860,1.5,75,"Mahoxyマフォクシー","Delphox",88.1,655,114,100,104,"fire","psychic",39,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/655.png","url(http://cdn.bulbagarden.net/upload/f/f8/655MS.png)"
"['Torrent', 'Protean']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,56,5120,70,314,"45","Bubble Frog Pokémon",40,1059860,0.3,41,"Keromatsuケロマツ","Froakie",88.1,656,62,44,71,"water",NA,7,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/656.png","url(http://cdn.bulbagarden.net/upload/d/d4/656MS.png)"
"['Torrent', 'Protean']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,63,5120,70,405,"45","Bubble Frog Pokémon",52,1059860,0.6,54,"Gekogashiraゲコガシラ","Frogadier",88.1,657,83,56,97,"water",NA,10.9,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/657.png","url(http://cdn.bulbagarden.net/upload/1/15/657MS.png)"
"['Torrent', 'Protean', 'Battle Bond']",2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,145,5120,70,640,"45","Ninja Pokémon",67,1059860,1.5,72,"Gekkougaゲッコウガ","Greninja",88.1,658,153,71,132,"water","dark",40,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/658.png","url(http://cdn.bulbagarden.net/upload/8/87/658MS.png)"
"['Pickup', 'Cheek Pouch', 'Huge Power']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,36,3840,70,237,"255","Digging Pokémon",38,1000000,0.4,38,"Horubeeホルビー","Bunnelby",50,659,32,36,57,"normal",NA,5,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/659.png","url(http://cdn.bulbagarden.net/upload/e/e2/659MS.png)"
"['Pickup', 'Cheek Pouch', 'Huge Power']",1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,56,3840,70,423,"127","Digging Pokémon",77,1000000,1,85,"Horudoホルード","Diggersby",50,660,50,77,78,"normal","ground",42.4,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/660.png","url(http://cdn.bulbagarden.net/upload/0/05/660MS.png)"
"['Big Pecks', 'Gale Wings']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,50,3840,70,278,"255","Tiny Robin Pokémon",43,1059860,0.3,45,"Yayakomaヤヤコマ","Fletchling",50,661,40,38,62,"normal","flying",1.7,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/661.png","url(http://cdn.bulbagarden.net/upload/9/9c/661MS.png)"
"['Flame Body', 'Gale Wings']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,73,3840,70,382,"120","Ember Pokémon",55,1059860,0.7,62,"Hinoyakomaヒノヤコマ","Fletchinder",50,662,56,52,84,"fire","flying",16,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/662.png","url(http://cdn.bulbagarden.net/upload/5/56/662MS.png)"
"['Flame Body', 'Gale Wings']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,81,3840,70,499,"45","Scorching Pokémon",71,1059860,1.2,78,"Fiarrowファイアロー","Talonflame",50,663,74,69,126,"fire","flying",24.5,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/663.png","url(http://cdn.bulbagarden.net/upload/8/81/663MS.png)"
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,200,"255","Scatterdust Pokémon",40,1000000,0.3,38,"Kofukimushiコフキムシ","Scatterbug",50,664,27,25,35,"bug",NA,2.5,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/664.png","url(http://cdn.bulbagarden.net/upload/e/e0/664MS.png)"
"['Shed Skin', 'Friend Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,22,3840,70,213,"120","Scatterdust Pokémon",60,1000000,0.3,45,"Kofuuraiコフーライ","Spewpa",50,665,27,30,29,"bug",NA,8.4,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/665.png","url(http://cdn.bulbagarden.net/upload/8/8e/665MS.png)"
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,52,3840,70,411,"45","Scale Pokémon",50,1000000,1.2,80,"Viviyonビビヨン","Vivillon",50,666,90,50,89,"bug","flying",17,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/666.png","url(http://cdn.bulbagarden.net/upload/c/c5/666MS.png)"
"['Rivalry', 'Unnerve', 'Moxie']",0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,50,5120,70,369,"220","Lion Cub Pokémon",58,1059860,0.6,62,"Shishikoシシコ","Litleo",11.2,667,73,54,72,"fire","normal",13.5,6,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/667.png","url(http://cdn.bulbagarden.net/upload/8/80/667MS.png)"
